user_id,stage_id,question,value,timestamp
505b6abad7a561.45317456,534457984,condition,gms_prp,2012-09-20 19:19:48
505b6afc27aff3.07892322,534457984,condition,prp_mctrl,2012-09-20 19:19:53
505b6b28185453.25439084,534457984,condition,gms_prp,2012-09-20 19:20:45
505b6ae9ebc497.31029224,534457984,condition,mctrl_pctrl,2012-09-20 19:21:49
505b6b892bdb24.65008365,534457984,condition,mctrl_pctrl,2012-09-20 19:24:23
505b6c2d19a382.86852012,534457984,condition,gms_pctrl,2012-09-20 19:24:36
505b6b34b605b1.44927718,534457984,condition,gms_pctrl,2012-09-20 19:26:13
505b6cf2a30eb2.99423469,534457984,condition,prp_mctrl,2012-09-20 19:28:05
505b80876bcae1.63816537,534457984,condition,gms_pctrl,2012-09-20 20:51:27
505b8090a38c12.14696365,534457984,condition,gms_prp,2012-09-20 20:52:08
505b8099947518.01275607,534457984,condition,mctrl_pctrl,2012-09-20 20:52:09
505b80d29c1528.31744507,534457984,condition,mctrl_pctrl,2012-09-20 20:52:54
505b80ec315564.67519156,534457984,condition,prp_mctrl,2012-09-20 20:53:17
505b7da9e882d7.02253221,534457984,condition,gms_pctrl,2012-09-20 21:05:51
505baf52edf8b0.33547232,534457984,condition,gms_pctrl,2012-09-21 00:10:00
505baf4e969a33.23701863,534457984,condition,gms_pctrl,2012-09-21 00:10:38
505baf5b766995.17091716,534457984,condition,prp_mctrl,2012-09-21 00:10:47
505baf58cefe25.69418523,534457984,condition,gms_prp,2012-09-21 00:10:59
505baf44726b49.47024091,534457984,condition,gms_pctrl,2012-09-21 00:11:07
505baf9693e1b9.80007895,534457984,condition,prp_mctrl,2012-09-21 00:11:35
505baf86532ac4.80028687,534457984,condition,gms_pctrl,2012-09-21 00:12:08
505baf64eeafe8.46664675,534457984,condition,mctrl_pctrl,2012-09-21 00:12:15
505baf474597e8.75258794,534457984,condition,gms_prp,2012-09-21 00:12:27
505baf69a2ff64.70955042,534457984,condition,prp_mctrl,2012-09-21 00:13:15
505baf38b03455.07796149,534457984,condition,mctrl_pctrl,2012-09-21 00:13:30
505bb010643ac1.89317711,534457984,condition,prp_mctrl,2012-09-21 00:13:32
505bafbab3e6c8.88850647,534457984,condition,gms_pctrl,2012-09-21 00:14:29
505bafdb5b3141.68669545,534457984,condition,mctrl_pctrl,2012-09-21 00:16:59
505b80ab49d1e3.67248333,534457984,condition,gms_prp,2012-09-21 04:56:40
505b80c677e4b4.41835752,534457984,condition,mctrl_pctrl,2012-09-21 12:56:41
505c62efdd1ae5.67286927,534457984,condition,gms_pctrl,2012-09-21 12:58:43
505c6312844be2.40336353,534457984,condition,gms_prp,2012-09-21 12:58:46
505c631c461349.39546512,534457984,condition,prp_mctrl,2012-09-21 12:58:46
505c62ebd1de50.86333216,534457984,condition,mctrl_pctrl,2012-09-21 12:59:03
505c63156af5e5.51840312,534457984,condition,gms_pctrl,2012-09-21 12:59:20
505c62e240e331.57423174,534457984,condition,prp_mctrl,2012-09-21 12:59:36
505c63708c01c8.71970281,534457984,condition,gms_prp,2012-09-21 12:59:51
505c62cad34040.99928158,534457984,condition,prp_mctrl,2012-09-21 13:02:18
505c630b986065.66981272,534457984,condition,gms_pctrl,2012-09-21 13:02:50
505c63eb542e20.71635505,534457984,condition,gms_prp,2012-09-21 13:03:40
505c678f81a4f4.10999196,534457984,condition,mctrl_pctrl,2012-09-21 13:21:22
505c759a6c2639.73131869,534457984,condition,gms_prp,2012-09-21 14:18:10
505c75a03e5941.30172741,534457984,condition,prp_mctrl,2012-09-21 14:18:19
505c75bbbeb314.01404856,534457984,condition,gms_pctrl,2012-09-21 14:18:38
505c75e843f466.12349659,534457984,condition,gms_pctrl,2012-09-21 14:19:36
505c7593255b35.43593381,534457984,condition,prp_mctrl,2012-09-21 14:19:44
505c75de078684.69454033,534457984,condition,mctrl_pctrl,2012-09-21 14:21:53
505c767d5dff49.79856621,534457984,condition,gms_prp,2012-09-21 14:22:01
505c764edb3d59.34763822,534457984,condition,gms_prp,2012-09-21 14:22:15
505c75adec9db0.98096763,534457984,condition,gms_pctrl,2012-09-21 14:23:00
505c764873c8b5.99242296,534457984,condition,prp_mctrl,2012-09-21 14:24:03
505c7585d37425.80435798,534457984,condition,mctrl_pctrl,2012-09-21 14:24:45
505c762ed964d2.13586117,534457984,condition,gms_prp,2012-09-21 14:26:50
505ca545455f40.62800790,534457984,condition,prp_mctrl,2012-09-21 17:39:42
505ca54d3dbd38.98429526,534457984,condition,mctrl_pctrl,2012-09-21 17:40:14
505ca564aaf336.90615011,534457984,condition,gms_pctrl,2012-09-21 17:42:37
505ca59c6a0601.31610157,534457984,condition,gms_prp,2012-09-21 17:42:37
505ca555d35e60.08723523,534457984,condition,gms_prp,2012-09-21 17:43:16
505ca5597c86a0.82815417,534457984,condition,mctrl_pctrl,2012-09-21 17:49:38
505ca5b6e22c97.03786403,534457984,condition,prp_mctrl,2012-09-21 17:49:56
505e91732d7611.38327391,331880284,condition,gms_prp,2012-09-23 04:45:40
506afe3f499661.52580180,534457984,condition,prp_mctrl,2012-10-02 15:06:48
506b64a5d4a375.25625837,534457984,condition,gms_prp,2012-10-02 22:07:36
50573ac9c32279.43130700,1171298468,toi.1,2,2012-09-20 01:52:36
50571e91ab6f44.91848716,1365280313,toi.1,3,2012-10-01 16:14:26
5069c0aba4fb26.64775541,1365280313,toi.1,5,2012-10-01 16:14:42
50574570ae8ec8.89674205,1365280313,toi.1,5,2012-10-01 16:14:54
5069c087768510.82419768,1365280313,toi.1,2,2012-10-01 16:15:26
505745974ba7b0.36767114,1365280313,toi.1,7,2012-10-01 16:15:32
5069c00a6499e5.58189758,1365280313,toi.1,1,2012-10-01 16:17:06
5057456fca5bc1.00986884,1365280313,toi.1,2,2012-10-01 16:17:23
505745bf02b6d3.92139998,1365280313,toi.1,5,2012-10-01 16:17:34
50574598dc8d54.80254744,1365280313,toi.1,6,2012-10-01 16:17:36
505745873416f6.67599950,1171298468,toi.1,3,2012-10-01 16:17:39
5057459b1b6608.37389657,1365280313,toi.1,5,2012-10-01 16:18:05
505745b368cd84.41040978,1365280313,toi.1,5,2012-10-01 16:18:17
5057459e906ad7.65451766,1365280313,toi.1,1,2012-10-01 16:18:24
50574862a04bc4.44518854,1365280313,toi.1,1,2012-10-01 16:19:21
505745c81aee55.38993342,1365280313,toi.1,2,2012-10-01 16:19:44
5057459e1e5170.71015362,1365280313,toi.1,5,2012-10-01 16:19:53
5069c099360216.01597345,1365280313,toi.1,1,2012-10-01 16:20:34
5057457966cb17.85852051,1365280313,toi.1,5,2012-10-01 16:26:50
50574ccc5f7193.88920709,1365280313,toi.1,3,2012-10-01 16:55:22
50574cd59a1dc9.63894264,1365280313,toi.1,2,2012-10-01 16:56:05
50574d11e8f661.19315328,1365280313,toi.1,3,2012-10-01 16:56:14
50574cea8fa840.89560971,1365280313,toi.1,4,2012-10-01 16:56:34
50574cab078b25.17145030,1365280313,toi.1,3,2012-10-01 16:56:46
50574ceb156e57.27000736,1365280313,toi.1,2,2012-10-01 16:57:00
50574c7e3ad075.60137146,1365280313,toi.1,4,2012-10-01 16:57:48
50574d4eebd942.62105371,1365280313,toi.1,7,2012-10-01 16:59:11
50574d66a19624.55069770,1365280313,toi.1,3,2012-10-01 16:59:25
50574cae899d27.07481524,1365280313,toi.1,5,2012-10-01 17:01:53
50574cbdbcab81.49311297,1365280313,toi.1,4,2012-10-01 17:02:18
50574d880a6d87.76874018,1365280313,toi.1,2,2012-10-01 17:03:46
50574d0a8cca98.33718424,1365280313,toi.1,5,2012-10-01 17:06:24
50574d6095a105.85026081,1365280313,toi.1,5,2012-10-01 17:07:04
50574ce28e7781.97204763,1365280313,toi.1,3,2012-10-01 17:12:26
50574d7a2f0815.73810471,1365280313,toi.1,2,2012-10-01 17:12:58
50574d2fb53af5.43397121,1365280313,toi.1,3,2012-10-01 17:21:27
50575b9a53ab43.39050617,1365280313,toi.1,5,2012-10-01 17:37:17
5069d444170ec0.31623829,1365280313,toi.1,3,2012-10-01 17:37:32
5069d4a3ea10c8.23577631,1365280313,toi.1,5,2012-10-01 17:39:20
50575bb2d994f9.29224737,1365280313,toi.1,2,2012-10-01 17:40:51
5069d490d3b445.83812341,1365280313,toi.1,5,2012-10-01 17:40:54
50575b9c22e514.29490717,1365280313,toi.1,5,2012-10-01 17:41:08
5069d47a508f06.97644847,1365280313,toi.1,3,2012-10-01 17:41:57
50575b809aafe9.30814830,1365280313,toi.1,1,2012-10-01 17:42:28
50573aeef33b39.68609215,1365280313,toi.1,6,2012-10-01 17:43:33
5069d5199bde75.90879167,1365280313,toi.1,2,2012-10-01 17:44:07
50575c434d0619.70188585,1365280313,toi.1,3,2012-10-01 17:45:19
5069d49f307611.75645601,1365280313,toi.1,4,2012-10-01 17:47:35
50575bde6a2066.17987799,1365280313,toi.1,5,2012-10-01 17:50:01
50575b953fdb25.55486009,1365280313,toi.1,6,2012-10-01 17:50:30
5069d59092d751.34447559,1365280313,toi.1,4,2012-10-01 17:53:04
50576e0c1034a5.56272308,1365280313,toi.1,5,2012-10-01 18:35:56
50576dd6d6f271.84723635,1365280313,toi.1,2,2012-10-01 18:36:08
505ca545455f40.62800790,1365280313,toi.1,4,2012-10-01 18:37:09
50576e29dfa320.32406602,1365280313,toi.1,6,2012-10-01 18:38:11
50576dcd1b2194.43906735,1365280313,toi.1,4,2012-10-01 18:40:36
50576e17f27779.78011425,1365280313,toi.1,3,2012-10-01 18:40:46
50576dda6c44a1.87275825,1365280313,toi.1,4,2012-10-01 18:42:56
50576d9e031fa2.01348251,1365280313,toi.1,3,2012-10-01 18:43:22
50576e10ac0513.95872103,1365280313,toi.1,4,2012-10-01 18:43:23
50576e1592b046.27771709,1365280313,toi.1,1,2012-10-01 18:43:46
50576dc0f16d47.41179001,1365280313,toi.1,5,2012-10-01 18:45:48
5057841c83c1d1.81432489,1365280313,toi.1,4,2012-10-01 20:20:10
505783ac4c7385.83452812,1365280313,toi.1,2,2012-10-01 20:20:52
5057841f4ced30.88347438,1365280313,toi.1,5,2012-10-01 20:21:00
5057853f8f3c90.41366975,1365280313,toi.1,5,2012-10-01 20:23:36
505783c28f9bd1.73921412,1365280313,toi.1,3,2012-10-01 20:24:38
505775199ddb93.39787754,1365280313,toi.1,2,2012-10-01 20:24:45
50573bf54dd0b0.51840378,1365280313,toi.1,5,2012-10-01 20:25:38
5057842fe0d3d1.69172544,1365280313,toi.1,6,2012-10-01 20:26:29
5057730c1c1253.21999708,1365280313,toi.1,4,2012-10-01 20:26:32
5057840980d236.82120811,1365280313,toi.1,1,2012-10-01 20:27:47
5069f9a7683029.90083602,1365280313,toi.1,3,2012-10-01 20:28:09
50572c96726eb7.82062688,1365280313,toi.1,4,2012-10-02 14:40:59
5058837d43bbb0.44715300,1365280313,toi.1,5,2012-10-02 14:42:45
506afc7ca0b6a1.66648686,1365280313,toi.1,5,2012-10-02 14:43:18
5058838d145178.76268709,1365280313,toi.1,3,2012-10-02 14:43:55
505883826128c8.99784721,1365280313,toi.1,2,2012-10-02 14:44:21
505883e88933c0.53073706,1365280313,toi.1,2,2012-10-02 14:45:16
505883a3db3745.94063934,1365280313,toi.1,4,2012-10-02 14:45:39
50588383cd8899.12507442,1365280313,toi.1,3,2012-10-02 14:45:54
506afc98896a18.17915499,1365280313,toi.1,5,2012-10-02 14:46:00
505883751e01e5.19200084,1365280313,toi.1,1,2012-10-02 14:47:50
506afc9a28c4f8.52717848,1365280313,toi.1,1,2012-10-02 14:48:03
5058889c3c3270.87379498,1365280313,toi.1,5,2012-10-02 14:48:19
505888852cd778.24394362,1365280313,toi.1,6,2012-10-02 14:48:41
5058888f1e5b14.78950496,1365280313,toi.1,5,2012-10-02 14:49:07
5058839f7b7513.98460275,1365280313,toi.1,2,2012-10-02 14:49:33
5058886e782028.30354363,1365280313,toi.1,3,2012-10-02 14:49:55
50588912723614.91455210,1365280313,toi.1,3,2012-10-02 14:50:21
506afd923e9333.79246593,1365280313,toi.1,3,2012-10-02 14:50:23
505883f178fc82.34853686,1365280313,toi.1,3,2012-10-02 14:50:36
506afd78d28b94.07641792,1365280313,toi.1,1,2012-10-02 14:50:59
505888c7929ba6.01412959,1365280313,toi.1,1,2012-10-02 14:51:17
5058886bcef7c5.52848553,1365280313,toi.1,1,2012-10-02 14:51:39
506afdae22c276.87434070,1365280313,toi.1,5,2012-10-02 14:52:03
505888bb795ac0.39251352,1365280313,toi.1,1,2012-10-02 14:52:29
5058887479c341.35495787,1365280313,toi.1,3,2012-10-02 14:52:45
5058839abf4779.06240664,1365280313,toi.1,2,2012-10-02 14:52:52
505888a029f391.17586122,1365280313,toi.1,3,2012-10-02 14:54:00
5058892d9675d0.97525190,1365280313,toi.1,5,2012-10-02 14:55:23
505888ac1e76c9.86200248,1365280313,toi.1,5,2012-10-02 14:55:36
505888b81f9672.34583357,1365280313,toi.1,3,2012-10-02 14:55:39
505888988b9f10.04705581,1365280313,toi.1,3,2012-10-02 14:55:40
506afd990d3954.88678533,1365280313,toi.1,6,2012-10-02 14:56:53
506afdce16b4e1.10456916,1365280313,toi.1,2,2012-10-02 14:57:57
5058888ebc9270.45373435,1365280313,toi.1,5,2012-10-02 14:58:20
506afe92a34764.00597930,1365280313,toi.1,2,2012-10-02 15:05:17
505888ba83aa35.18781424,1365280313,toi.1,2,2012-10-02 15:06:58
5058888b86bdd2.73298915,1365280313,toi.1,2,2012-10-02 15:19:16
50577391eeb2f6.04225637,1365280313,toi.1,6,2012-10-02 15:32:03
506b0784c0aa96.85064580,1365280313,toi.1,1,2012-10-02 15:32:13
505875fe154408.50060906,1365280313,toi.1,4,2012-10-02 15:34:57
505895ad92d896.40843768,1365280313,toi.1,4,2012-10-02 15:35:00
505895ae563922.82416683,1365280313,toi.1,4,2012-10-02 15:37:50
505894c0064290.60597793,1365280313,toi.1,6,2012-10-02 15:40:48
50572fc4cabb47.68184239,1365280313,toi.1,5,2012-10-02 15:41:16
5058958329a032.72314528,1365280313,toi.1,3,2012-10-02 15:41:40
506b0a041f72d9.95151823,1365280313,toi.1,6,2012-10-02 15:41:52
50572e423b0d14.42727515,1365280313,toi.1,1,2012-10-02 15:44:07
505895aec90666.53089684,1365280313,toi.1,3,2012-10-02 15:44:18
506b09c961ef38.25791652,1365280313,toi.1,3,2012-10-02 15:45:48
506b0b63b4e365.90198729,1365280313,toi.1,2,2012-10-02 15:47:12
50589efc6f6ad9.08671574,1365280313,toi.1,2,2012-10-02 15:47:58
505895afac4840.10092478,1365280313,toi.1,3,2012-10-02 15:49:28
50573b885d39e2.44474997,1365280313,toi.1,2,2012-10-02 15:49:59
506b0a66986725.90089685,1365280313,toi.1,2,2012-10-02 15:54:04
506b0acf21e728.90775608,1365280313,toi.1,3,2012-10-02 15:55:34
505749813397b9.47172824,1365280313,toi.1,1,2012-10-02 16:07:58
505e91732d7611.38327391,1171298468,toi.1,3,2012-10-02 18:17:49
505e91732d7611.38327391,1365280313,toi.1,2,2012-10-02 18:37:54
5058f107718774.40863174,1365280313,toi.1,2,2012-10-02 22:06:00
5058f01a124286.92588061,1365280313,toi.1,4,2012-10-02 22:07:30
5058efecd7bec1.75644782,1365280313,toi.1,2,2012-10-02 22:10:26
50577367d36869.23517597,1365280313,toi.1,4,2012-10-02 22:10:54
506b64a5d4a375.25625837,1365280313,toi.1,1,2012-10-02 22:11:11
5058efed383683.83106450,1365280313,toi.1,4,2012-10-02 22:11:14
5058f00933c0c0.23465033,1365280313,toi.1,6,2012-10-02 22:11:28
5058efd94ac0c4.52262839,1365280313,toi.1,6,2012-10-02 22:11:58
5058f002a833d3.37529849,1365280313,toi.1,2,2012-10-02 22:12:25
506b658babea47.38735450,1365280313,toi.1,2,2012-10-02 22:14:08
5058efd2da2525.72598237,1365280313,toi.1,4,2012-10-02 22:14:08
5058eff47b7378.59876621,1365280313,toi.1,2,2012-10-02 22:14:22
5058f1ac456e24.84033229,1365280313,toi.1,2,2012-10-02 22:19:49
5058f564e0a9b5.60370443,1365280313,toi.1,7,2012-10-02 22:23:15
5058f2a6659989.11599798,1365280313,toi.1,3,2012-10-02 22:27:42
5059d9688b9431.05775131,1365280313,toi.1,3,2012-10-03 14:44:50
506c4e98975e03.41126896,1365280313,toi.1,2,2012-10-03 14:45:19
506c4ef6974d32.24678863,1365280313,toi.1,1,2012-10-03 14:45:58
5059d9800a0b96.89263673,1365280313,toi.1,3,2012-10-03 14:47:17
5059d982357387.99724548,1365280313,toi.1,5,2012-10-03 14:47:38
5059d9cac11574.26336441,1365280313,toi.1,2,2012-10-03 14:48:01
5059d9a0252d91.15826335,1365280313,toi.1,3,2012-10-03 14:48:17
5059d98b954d31.64760050,1365280313,toi.1,2,2012-10-03 14:49:15
5059d9c1218b36.11315463,1365280313,toi.1,3,2012-10-03 14:49:16
5059d9c036eb62.74927784,1365280313,toi.1,1,2012-10-03 14:49:18
5059d99e63ae88.60412588,1365280313,toi.1,5,2012-10-03 14:49:33
5059d993d39bb6.92899095,1365280313,toi.1,1,2012-10-03 14:49:48
506c4f32b65894.15570305,1365280313,toi.1,2,2012-10-03 14:50:43
5059d9dec7af03.12484647,1365280313,toi.1,5,2012-10-03 14:50:51
5059d9bc835069.48794579,1365280313,toi.1,4,2012-10-03 14:51:48
5059d99d0728f3.98610589,1365280313,toi.1,2,2012-10-03 14:52:45
506c4eb5ba2281.13594696,1365280313,toi.1,5,2012-10-03 14:53:00
5059d9a654c759.17056178,1365280313,toi.1,2,2012-10-03 14:53:11
5059d9fef28db2.67334079,1365280313,toi.1,3,2012-10-03 14:53:15
5059d9cfa4ceb0.12209745,1365280313,toi.1,6,2012-10-03 14:53:30
5059d9ea39d346.63183245,1365280313,toi.1,2,2012-10-03 14:54:49
5059d9d0e46629.15449098,1365280313,toi.1,5,2012-10-03 14:55:04
5059d9afe73534.48974375,1365280313,toi.1,4,2012-10-03 14:58:17
5059d98df10262.49531124,1365280313,toi.1,6,2012-10-03 15:02:05
5059db23ade945.68591420,1365280313,toi.1,3,2012-10-03 15:15:48
506c6fd00d1d12.19334150,1365280313,toi.1,2,2012-10-03 17:08:26
5059fc57d24a42.80941996,1365280313,toi.1,2,2012-10-03 17:09:01
506c7052888256.44276023,1365280313,toi.1,2,2012-10-03 17:11:55
5059fc0a6fd1b9.82684840,1365280313,toi.1,2,2012-10-03 17:12:55
5059fc2aaf4019.73744511,1365280313,toi.1,1,2012-10-03 17:13:33
5059fcb3ce22a0.43656903,1365280313,toi.1,4,2012-10-03 17:14:45
505a173f804de1.67380846,1365280313,toi.1,3,2012-10-03 17:15:07
505a1737f2cf67.09246239,1365280313,toi.1,2,2012-10-03 17:15:09
506c70272d8437.02918437,1365280313,toi.1,2,2012-10-03 17:15:19
505a17395cd0f0.81392289,1365280313,toi.1,3,2012-10-03 17:16:20
505a17711e1fe0.47722034,1365280313,toi.1,2,2012-10-03 17:17:02
505a175739e167.01113068,1365280313,toi.1,4,2012-10-03 17:17:22
506c71d73559f0.09856507,1365280313,toi.1,5,2012-10-03 17:17:25
505a1795e74c26.80496409,1365280313,toi.1,4,2012-10-03 17:17:45
505a1744de94d2.54511599,1365280313,toi.1,2,2012-10-03 17:17:57
505a1738de64d4.00551883,1365280313,toi.1,4,2012-10-03 17:18:23
505a17d81f4458.64906135,1365280313,toi.1,4,2012-10-03 17:18:26
506c721c307268.68327616,1365280313,toi.1,5,2012-10-03 17:18:33
505a1760b83468.40366706,1365280313,toi.1,1,2012-10-03 17:19:24
505a171c0389b3.68200863,1365280313,toi.1,5,2012-10-03 17:19:26
506c70a0059573.82693265,1365280313,toi.1,1,2012-10-03 17:19:30
505a17b24113a2.69713197,1365280313,toi.1,3,2012-10-03 17:19:33
505a17edbe50c0.20991198,1365280313,toi.1,2,2012-10-03 17:19:40
505a17070462d9.88584229,1365280313,toi.1,3,2012-10-03 17:21:05
505a177e1a7616.36474431,1365280313,toi.1,2,2012-10-03 17:21:59
505a172bdd7ed4.22445312,1365280313,toi.1,2,2012-10-03 17:22:05
50571e5a030ee9.51640515,1365280313,toi.1,2,2012-10-03 17:26:35
505a17b26d60f1.62206340,1365280313,toi.1,3,2012-10-03 17:26:35
5059fc48e873b4.25190839,1365280313,toi.1,2,2012-10-03 17:27:13
505a5f474d3a60.20061726,1365280313,toi.1,6,2012-10-03 23:51:21
505a5eb873e208.30845122,1365280313,toi.1,5,2012-10-03 23:52:56
505a5f8ef0d9b2.16906360,1365280313,toi.1,4,2012-10-03 23:52:57
505a5f6e0d31f3.10347934,1365280313,toi.1,4,2012-10-03 23:53:29
505a5f05320981.34050305,1365280313,toi.1,2,2012-10-03 23:53:35
506ccf1e01f599.22606407,1365280313,toi.1,3,2012-10-03 23:54:13
505a5f71860666.35237606,1365280313,toi.1,5,2012-10-03 23:54:32
506ccf3aa85bf2.72339174,1365280313,toi.1,5,2012-10-03 23:55:05
505a5e6998ee99.34840942,1365280313,toi.1,6,2012-10-03 23:56:15
505a60168bbaf3.78626527,1365280313,toi.1,2,2012-10-03 23:56:39
505a5e5442ead2.13963572,1365280313,toi.1,1,2012-10-03 23:57:08
505a5eed564959.31204078,1365280313,toi.1,1,2012-10-03 23:58:00
506ccf9aee9977.82691046,1365280313,toi.1,3,2012-10-03 23:59:21
505a5e475ac2b8.05939851,1365280313,toi.1,5,2012-10-04 00:05:02
505a60168bbaf3.78626527,1171298468,toi.1,6,2012-10-04 03:22:44
505b1413c457c6.41188918,1365280313,toi.1,6,2012-10-04 13:12:35
505b1393ccb753.71053672,1365280313,toi.1,4,2012-10-04 13:16:15
505b152562d0d8.87491244,1365280313,toi.1,5,2012-10-04 13:17:05
505a004f887160.81235843,1365280313,toi.1,2,2012-10-04 13:17:13
505b13f21dd831.03195508,1365280313,toi.1,2,2012-10-04 13:17:18
505b140160f454.23123294,1365280313,toi.1,3,2012-10-04 13:19:26
505b13bd5ea501.21892203,1365280313,toi.1,5,2012-10-04 13:20:14
505b13dd5d4c49.28533252,1365280313,toi.1,2,2012-10-04 13:21:07
505b13ff2f1d75.67108084,1365280313,toi.1,3,2012-10-04 13:22:28
505b147fb7d284.08299867,1365280313,toi.1,4,2012-10-04 13:25:37
505b1494cc0b55.31044807,1365280313,toi.1,1,2012-10-04 13:27:09
505b6afc27aff3.07892322,1365280313,toi.1,4,2012-10-04 19:15:33
505b6c2d19a382.86852012,1365280313,toi.1,6,2012-10-04 19:18:00
505b6abad7a561.45317456,1365280313,toi.1,1,2012-10-04 19:19:13
506de063bd9927.30272889,1365280313,toi.1,4,2012-10-04 19:20:33
505b6b28185453.25439084,1365280313,toi.1,2,2012-10-04 19:24:03
505b6ae9ebc497.31029224,1365280313,toi.1,2,2012-10-04 19:25:07
505b6b892bdb24.65008365,1365280313,toi.1,3,2012-10-04 19:25:26
505b7da9e882d7.02253221,1365280313,toi.1,2,2012-10-04 19:26:15
506de25e4fa8e4.85427214,1365280313,toi.1,3,2012-10-04 19:39:34
505a5e6998ee99.34840942,1171298468,toi.1,6,2012-10-04 20:24:35
505b8099947518.01275607,1365280313,toi.1,4,2012-10-04 20:52:29
505b80971e01d7.08821326,1365280313,toi.1,1,2012-10-04 20:53:03
505b80876bcae1.63816537,1365280313,toi.1,2,2012-10-04 20:53:18
505b80cd9ae619.64919415,1365280313,toi.1,2,2012-10-04 20:53:48
505b80d29c1528.31744507,1365280313,toi.1,5,2012-10-04 20:53:49
505b80d23dfab0.74485859,1365280313,toi.1,2,2012-10-04 20:54:29
505b8090a38c12.14696365,1365280313,toi.1,4,2012-10-04 20:54:41
505b8123215f00.29582311,1365280313,toi.1,4,2012-10-04 20:55:01
505b810371e6a8.80908069,1365280313,toi.1,1,2012-10-04 20:55:17
505b80ab49d1e3.67248333,1365280313,toi.1,1,2012-10-04 20:55:52
505b814e668514.34843849,1365280313,toi.1,1,2012-10-04 20:56:06
505b80ec315564.67519156,1365280313,toi.1,3,2012-10-04 20:57:26
505baf5b766995.17091716,1365280313,toi.1,5,2012-10-05 00:03:33
505baf58cefe25.69418523,1365280313,toi.1,5,2012-10-05 00:04:01
505baf474597e8.75258794,1365280313,toi.1,3,2012-10-05 00:04:46
505baf64eeafe8.46664675,1365280313,toi.1,2,2012-10-05 00:05:16
505baf69a2ff64.70955042,1365280313,toi.1,3,2012-10-05 00:06:49
505baf4e969a33.23701863,1365280313,toi.1,1,2012-10-05 00:07:08
506e23437d75e2.79999717,1365280313,toi.1,6,2012-10-05 00:07:19
505bafbab3e6c8.88850647,1365280313,toi.1,5,2012-10-05 00:07:29
505bb010643ac1.89317711,1365280313,toi.1,1,2012-10-05 00:07:51
505baf44726b49.47024091,1365280313,toi.1,1,2012-10-05 00:07:58
505baf52edf8b0.33547232,1365280313,toi.1,2,2012-10-05 00:08:30
505bafdb5b3141.68669545,1365280313,toi.1,4,2012-10-05 00:08:33
505baf38b03455.07796149,1365280313,toi.1,1,2012-10-05 00:08:46
505baf86532ac4.80028687,1365280313,toi.1,1,2012-10-05 00:10:30
505baf9693e1b9.80007895,1365280313,toi.1,2,2012-10-05 00:11:15
505773ac02e1f4.80109093,1171298468,toi.1,2,2012-10-05 00:52:48
506ed8eb026582.89530057,1365280313,toi.1,6,2012-10-05 12:58:31
50571db2d38214.51097166,1365280313,toi.1,4,2012-10-05 12:59:30
506ed91971fcc0.67513945,1365280313,toi.1,1,2012-10-05 13:02:24
506ed9714051d6.99864813,1365280313,toi.1,2,2012-10-05 13:04:43
50571dd6ba8419.66836564,1365280313,toi.1,3,2012-10-05 13:08:12
50571e2e3054a1.12423870,1365280313,toi.1,5,2012-10-05 13:11:24
50571ec6e80fc3.64769377,1365280313,toi.1,2,2012-10-05 13:16:11
505c6312844be2.40336353,1365280313,toi.1,6,2012-10-05 13:16:17
505b80c677e4b4.41835752,1365280313,toi.1,4,2012-10-05 13:16:46
505c678f81a4f4.10999196,1365280313,toi.1,5,2012-10-05 13:17:48
505c63156af5e5.51840312,1365280313,toi.1,1,2012-10-05 13:18:12
505c63708c01c8.71970281,1365280313,toi.1,2,2012-10-05 13:20:31
505c62efdd1ae5.67286927,1365280313,toi.1,3,2012-10-05 13:20:58
505c63eb542e20.71635505,1365280313,toi.1,2,2012-10-05 13:21:18
505c630b986065.66981272,1365280313,toi.1,3,2012-10-05 13:37:01
505c631c461349.39546512,1365280313,toi.1,6,2012-10-05 13:43:58
505c631c461349.39546512,1171298468,toi.1,6,2012-10-05 13:50:24
505c764873c8b5.99242296,1365280313,toi.1,2,2012-10-05 14:16:09
506eead7dc7a18.76359630,1365280313,toi.1,7,2012-10-05 14:20:19
505c75adec9db0.98096763,1365280313,toi.1,5,2012-10-05 14:20:34
50587628c121e4.87213835,1365280313,toi.1,6,2012-10-05 14:20:46
505c767d5dff49.79856621,1365280313,toi.1,2,2012-10-05 14:21:14
505c7585d37425.80435798,1365280313,toi.1,3,2012-10-05 14:22:54
505c7593255b35.43593381,1365280313,toi.1,4,2012-10-05 14:23:28
505c75e843f466.12349659,1365280313,toi.1,,2012-10-05 14:23:56
506eebd64f43d2.00368427,1365280313,toi.1,3,2012-10-05 14:24:50
505c764edb3d59.34763822,1365280313,toi.1,2,2012-10-05 14:25:19
506eeddcb1d2c8.01708762,1365280313,toi.1,4,2012-10-05 14:30:32
505c762ed964d2.13586117,1365280313,toi.1,1,2012-10-05 14:37:57
506f1908e7bc44.04983508,1365280313,toi.1,1,2012-10-05 17:31:45
506f18f6d57f92.87247017,1365280313,toi.1,1,2012-10-05 17:32:15
505ca59c6a0601.31610157,1365280313,toi.1,1,2012-10-05 17:35:19
505ca555d35e60.08723523,1365280313,toi.1,2,2012-10-05 17:36:51
505ca564aaf336.90615011,1365280313,toi.1,2,2012-10-05 17:39:44
